race_id,race_date,venue,race_no,car_no,rider_name_raw,class,style,competition_score,S,B,nige,makuri,sashi,mark,source_url,source_file_sha256,evidence_role
3420260830010003,2026-08-30,川崎,3,5,法月 成祐 神奈川/52/77,A1,追,79.92,1,0,0,1,5,7,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010003/,17840f31237db55d3a1d385fd30e5cd75174312e3527f8a7769263c8c9dfd096,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010003,2026-08-30,川崎,3,6,鈴木 豪 福 島/39/105,A2,両,70.88,1,5,1,0,0,1,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010003/,17840f31237db55d3a1d385fd30e5cd75174312e3527f8a7769263c8c9dfd096,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010003,2026-08-30,川崎,3,7,村上 卓茂 愛 知/48/84,A2,追,86.16,6,0,0,0,4,4,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010003/,17840f31237db55d3a1d385fd30e5cd75174312e3527f8a7769263c8c9dfd096,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010004,2026-08-30,川崎,4,1,杉山 剛 福 岡/49/86,A2,両,80.88,2,1,0,0,4,3,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010004/,122b51059205172679614619dd806fe3009d0863710c237b43e1bfd3befb9b6b,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010004,2026-08-30,川崎,4,2,木村 優駿 埼 玉/20/127,A2,逃,82.66,13,22,16,1,0,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010004/,122b51059205172679614619dd806fe3009d0863710c237b43e1bfd3befb9b6b,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010004,2026-08-30,川崎,4,3,藤原 浩 高 知/47/87,A1,追,91.52,0,0,0,0,4,3,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010004/,122b51059205172679614619dd806fe3009d0863710c237b43e1bfd3befb9b6b,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010004,2026-08-30,川崎,4,4,石坂 永伍 岡 山/39/93,A1,両,85.75,3,2,1,0,8,2,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010004/,122b51059205172679614619dd806fe3009d0863710c237b43e1bfd3befb9b6b,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010004,2026-08-30,川崎,4,5,國廣 哲治 埼 玉/51/84,A2,追,82.62,0,0,0,0,2,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010004/,122b51059205172679614619dd806fe3009d0863710c237b43e1bfd3befb9b6b,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010004,2026-08-30,川崎,4,6,山崎 翼 大 分/37/95,A1,逃,80.66,1,4,0,2,1,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010004/,122b51059205172679614619dd806fe3009d0863710c237b43e1bfd3befb9b6b,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010004,2026-08-30,川崎,4,7,岡崎 陸登 愛 媛/28/123,A1,逃,89.48,10,11,9,3,3,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010004/,122b51059205172679614619dd806fe3009d0863710c237b43e1bfd3befb9b6b,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010005,2026-08-30,川崎,5,1,池田 勇人 埼 玉/41/90,A1,追,95.68,4,1,1,0,6,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010005/,91af63b3d312b6d0e5d6419b77b4198aedadeda4d72c98c011945b6053bc69b6,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010005,2026-08-30,川崎,5,2,齊藤 英伊須 青 森/22/125,A1,逃,93.93,8,20,13,6,0,1,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010005/,91af63b3d312b6d0e5d6419b77b4198aedadeda4d72c98c011945b6053bc69b6,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
